Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,Customer City,Customer Country,Customer Zipcode,Latitude,Longitude,Market,Order City,Order Country,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,order_date,order_time,shipping_date,shipping_time,processing_time,shipment_status,order city latitude,order city longitude,distance,multiplier,approx_time,transit_time,effective_delivery_time
4,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.26760674,-66.37059021,Pacific Asia,Kakinada,India,South Asia,Andhra Pradesh,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,Second Class,2016-01-12,12:05:00,2016-01-16,12:05:00,4,Delayed,16.9661,82.255,14806.392605268911,0.8,11845.1141,3,7
2,2,Shipping on time,0,Caguas,Puerto Rico,725.0,18.27389526,-66.03705597,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,COMPLETE,Fighting video games,39.75,Second Class,2018-01-24,03:09:00,2018-01-26,03:09:00,2,On time,13.0825,80.275,14935.351198062825,0.8,11948.281,3,5
5,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.24065399,-66.03704834,Pacific Asia,Mumbai,India,South Asia,Maharashtra,COMPLETE,CDs of rock,11.28999996,Second Class,2017-12-19,15:07:00,2017-12-24,15:07:00,5,Delayed,19.0761,72.8775,13904.573269897051,0.8,11123.6586,3,8
2,2,Shipping on time,0,Caguas,Puerto Rico,725.0,18.22319603,-66.0370636,Pacific Asia,Delhi,India,South Asia,Delhi,COMPLETE,Rock music,260.6499939,Second Class,2017-11-25,06:45:00,2017-11-27,06:45:00,2,On time,28.61,77.23,13480.683575892104,0.8,10784.5469,3,5
2,2,Shipping on time,0,Caguas,Puerto Rico,725.0,18.22116661,-66.03705597,Pacific Asia,Guwahati,India,South Asia,Assam,COMPLETE,Fighting video games,39.75,Second Class,2018-01-20,01:04:00,2018-01-22,01:04:00,2,On time,26.1722,91.7458,14526.16955310325,0.8,11620.9356,3,5
3,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.26857376,-66.37060547,Pacific Asia,Ajmer,India,South Asia,Rajastán,ON_HOLD,Nike Men's Free 5.0+ Running Shoe,99.98999786,Second Class,2015-12-18,03:53:00,2015-12-21,03:53:00,3,On time,26.4499,74.6399,13500.490754399048,0.8,10800.3926,3,6
2,2,Shipping on time,0,Caguas,Puerto Rico,725.0,18.21754646,-66.0370636,Pacific Asia,Korba,India,South Asia,Chhattisgarh,ON_HOLD,Fighting video games,39.75,Second Class,2018-01-26,00:42:00,2018-01-28,00:42:00,2,On time,22.3458,82.6963,14366.87073135467,0.8,11493.4966,3,5
2,2,Shipping on time,0,Caguas,Puerto Rico,725.0,18.25950241,-66.37050629,Pacific Asia,Agra,India,South Asia,Uttar Pradesh,COMPLETE,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,Second Class,2016-02-22,13:36:00,2016-02-24,13:36:00,2,On time,27.18,78.02,13669.777945845062,0.8,10935.8224,3,5
5,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.22941971,-66.3705368,Pacific Asia,Dewas,India,South Asia,Madhya Pradesh,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,2016-01-04,13:29:00,2016-01-09,13:29:00,5,Delayed,22.96,76.06,13880.627043330576,0.8,11104.5016,3,8
6,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.25134277,-66.37050629,Pacific Asia,Mangalore,India,South Asia,Karnataka,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,2015-12-01,08:17:00,2015-12-07,08:17:00,6,Delayed,12.8681,74.8425,14531.724534987316,0.8,11625.3796,3,9
2,2,Shipping on time,0,Caguas,Puerto Rico,725.0,18.24692345,-66.37057495,Pacific Asia,Bareilly,India,South Asia,Uttar Pradesh,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,2015-10-24,23:45:00,2015-10-26,23:45:00,2,On time,28.364,79.415,13659.389811494995,0.8,10927.5118,3,5
2,2,Shipping on time,0,Caguas,Puerto Rico,725.0,18.20765877,-66.37055206,Pacific Asia,Mumbai,India,South Asia,Maharashtra,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Second Class,2016-01-23,11:53:00,2016-01-25,11:53:00,2,On time,19.0761,72.8775,13933.64519007347,0.8,11146.9162,3,5
4,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.22704887,-66.37060547,Pacific Asia,Varanasi,India,South Asia,Uttar Pradesh,COMPLETE,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,Second Class,2016-02-20,04:29:00,2016-02-24,04:29:00,4,Delayed,25.3189,83.0128,14148.246572611668,0.8,11318.5973,3,7
5,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.21907234,-66.3705368,Pacific Asia,Jodhpur,India,South Asia,Rajastán,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class,2015-11-10,23:12:00,2015-11-15,23:12:00,5,Delayed,26.28,73.02,13403.466764160632,0.8,10722.7734,3,8
5,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.21907234,-66.3705368,Pacific Asia,Jodhpur,India,South Asia,Rajastán,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class,2015-11-10,23:12:00,2015-11-15,23:12:00,5,Delayed,21.88,70.03,13505.040011892572,0.8,10804.032,3,8
3,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.27336311,-66.0370636,Pacific Asia,Bhavnagar,India,South Asia,Guyarat,CLOSED,Summer dresses,215.8200073,Second Class,2018-01-26,16:49:00,2018-01-29,16:49:00,3,On time,21.76,72.15,13649.902023377608,0.8,10919.9216,3,6
5,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.24956894,-66.37059021,Pacific Asia,Nasik,India,South Asia,Maharashtra,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,2016-03-06,05:42:00,2016-03-11,05:42:00,5,Delayed,19.9975,73.7898,13935.085660214418,0.8,11148.0685,3,8
4,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.24757958,-66.37062073,Pacific Asia,Mumbai,India,South Asia,Maharashtra,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.980011,Second Class,2015-12-30,01:46:00,2016-01-03,01:46:00,4,Delayed,19.0761,72.8775,13930.744414271678,0.8,11144.5955,3,7
4,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.24757958,-66.37062073,Pacific Asia,Mumbai,India,South Asia,Maharashtra,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.98999786,Second Class,2015-12-30,01:46:00,2016-01-03,01:46:00,4,Delayed,19.0761,72.8775,13930.744414271678,0.8,11144.5955,3,7
4,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.24757958,-66.37062073,Pacific Asia,Mumbai,India,South Asia,Maharashtra,CLOSED,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Second Class,2015-12-30,01:46:00,2016-01-03,01:46:00,4,Delayed,19.0761,72.8775,13930.744414271678,0.8,11144.5955,3,7
5,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.21907234,-66.3705368,Pacific Asia,Jodhpur,India,South Asia,Rajastán,CLOSED,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class,2015-11-10,23:12:00,2015-11-15,23:12:00,5,Delayed,26.28,73.02,13403.466764160632,0.8,10722.7734,3,8
5,2,Late delivery,1,Caguas,Puerto Rico,725.0,18.21907234,-66.3705368,Pacific Asia,Jodhpur,India,South Asia,Rajastán,CLOSED,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class,2015-11-10,23:12:00,2015-11-15,23:12:00,5,Delayed,21.88,70.03,13505.040011892572,0.8,10804.032,3,8
2,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.28891754,-66.03705597,Pacific Asia,Karnal,India,South Asia,Haryana,CLOSED,First aid kit,293.0400085,Standard Class,2017-11-20,18:08:00,2017-11-22,18:08:00,2,On time,29.686,76.989,13369.776491233404,1.0,13369.7765,4,6
6,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.28692818,-66.37059784,Pacific Asia,Agra,India,South Asia,Uttar Pradesh,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,2016-02-22,13:15:00,2016-02-28,13:15:00,6,Delayed,27.18,78.02,13667.384153049154,1.0,13667.3842,4,10
6,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.21592903,-66.03704834,Pacific Asia,Vadodara,India,South Asia,Guyarat,CLOSED,Summer dresses,215.8200073,Standard Class,2017-12-13,21:05:00,2017-12-19,21:05:00,6,Delayed,22.3,73.2,13695.18156007398,1.0,13695.1816,4,10
6,4,Late delivery,1,Aguadilla,Puerto Rico,603.0,18.44935989,-67.15180206,Pacific Asia,Hapur,India,South Asia,Uttar Pradesh,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class,2015-10-30,14:17:00,2015-11-05,14:17:00,6,Delayed,28.7309,77.7757,13556.303870776455,1.0,13556.3039,4,10
6,4,Late delivery,1,Aguadilla,Puerto Rico,603.0,18.44935989,-67.15180206,Pacific Asia,Hapur,India,South Asia,Uttar Pradesh,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class,2015-10-30,14:17:00,2015-11-05,14:17:00,6,Delayed,28.7309,77.7757,13556.303870776455,1.0,13556.3039,4,10
5,4,Late delivery,1,Caguas,Puerto Rico,725.0,18.28544998,-66.37062073,Pacific Asia,Varanasi,India,South Asia,Uttar Pradesh,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class,2016-02-20,04:50:00,2016-02-25,04:50:00,5,Delayed,25.3189,83.0128,14142.94859873244,1.0,14142.9486,4,9
2,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.25218391,-66.03705597,Pacific Asia,Bhatpara,India,South Asia,Bengala Occidental,CLOSED,Lawn mower,532.5800171,Standard Class,2017-11-18,01:19:00,2017-11-20,01:19:00,2,On time,22.87,88.41,14665.64271700796,1.0,14665.6427,4,6
4,4,Shipping on time,0,Caguas,Puerto Rico,725.0,18.24533081,-66.37060547,Pacific Asia,Jammu,India,South Asia,Jammu y Cachemira,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.980011,Standard Class,2015-11-21,16:21:00,2015-11-25,16:21:00,4,Delayed,32.73,74.87,13007.836632363673,1.0,13007.8366,4,8
3,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.25513649,-66.37062073,Pacific Asia,Darbhanga,India,South Asia,Bihar,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.980011,Standard Class,2016-02-19,10:37:00,2016-02-22,10:37:00,3,On time,26.17,85.9,14237.962025665169,1.0,14237.962,4,7
4,4,Shipping on time,0,Eagle Pass,EE. UU.,78852.0,28.71162415,-100.4991837,Pacific Asia,Bhopal,India,South Asia,Madhya Pradesh,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,2015-11-26,11:58:00,2015-11-30,11:58:00,4,Delayed,23.2599,77.4126,14231.790200441495,1.0,14231.7902,4,8
5,4,Late delivery,1,Brooklyn,EE. UU.,11207.0,40.66577148,-73.89246368,Pacific Asia,Vadodara,India,South Asia,Guyarat,COMPLETE,Under Armour Women's Ignite PIP VI Slide,31.98999977,Standard Class,2015-11-26,03:34:00,2015-12-01,03:34:00,5,Delayed,22.3,73.2,12230.754951401514,1.0,12230.755,3,8
2,4,Advance shipping,0,Carson,EE. UU.,90745.0,33.83177567,-118.2174606,Pacific Asia,Bhatpara,India,South Asia,Bengala Occidental,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,2016-03-03,22:21:00,2016-03-05,22:21:00,2,On time,22.87,88.41,13109.096165566649,1.0,13109.0962,4,6
6,4,Late delivery,1,New York,EE. UU.,10009.0,40.72668076,-73.97971344,Pacific Asia,Chandigarh,India,South Asia,Chandigarh,COMPLETE,Under Armour Women's Ignite Slide,31.98999977,Standard Class,2016-02-21,19:44:00,2016-02-27,19:44:00,6,Delayed,30.75,76.78,11516.917358255308,1.0,11516.9174,3,9
6,4,Late delivery,1,Orlando,EE. UU.,32808.0,28.57764053,-81.44708252,Pacific Asia,Sangli,India,South Asia,Maharashtra,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,2015-12-26,14:23:00,2016-01-01,14:23:00,6,Delayed,16.853,74.583,14343.900492018824,1.0,14343.9005,4,10
6,4,Late delivery,1,Brownsville,EE. UU.,78521.0,25.95364761,-97.5076828,Pacific Asia,Mumbai,India,South Asia,Maharashtra,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,2015-12-01,22:18:00,2015-12-07,22:18:00,6,Delayed,19.0761,72.8775,14901.398659275226,1.0,14901.3987,4,10
5,4,Late delivery,1,Salt Lake City,EE. UU.,84118.0,40.64636612,-112.0324631,Pacific Asia,Bhiwandi,India,South Asia,Maharashtra,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,2015-12-17,23:20:00,2015-12-22,23:20:00,5,Delayed,19.2967,73.0631,13328.909448255725,1.0,13328.9094,4,9
4,4,Shipping on time,0,Mesquite,EE. UU.,75150.0,32.80532837,-96.62866211,Pacific Asia,Varanasi,India,South Asia,Uttar Pradesh,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,2015-10-25,07:28:00,2015-10-29,07:28:00,4,Delayed,25.3189,83.0128,13551.855882688198,1.0,13551.8559,4,8
3,4,Advance shipping,0,Woonsocket,EE. UU.,2895.0,41.99478912,-71.4989624,Pacific Asia,Bhavnagar,India,South Asia,Guyarat,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,2016-01-08,23:39:00,2016-01-11,23:39:00,3,On time,21.76,72.15,12001.515970698012,1.0,12001.516,3,6
3,4,Advance shipping,0,Los Angeles,EE. UU.,90011.0,34.02759934,-118.2654419,Pacific Asia,Ambattur,India,South Asia,Tamil Nadu,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,2016-01-14,11:01:00,2016-01-17,11:01:00,3,On time,13.1143,80.1548,14422.49721607503,1.0,14422.4972,4,7
4,4,Shipping on time,0,Brooklyn,EE. UU.,11203.0,40.65559006,-73.9330368,Pacific Asia,Meerut,India,South Asia,Uttar Pradesh,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,2016-01-24,09:37:00,2016-01-28,09:37:00,4,Delayed,28.98,77.71,11738.452067692322,1.0,11738.4521,3,7
5,4,Late delivery,1,Irvington,EE. UU.,7111.0,40.73097992,-74.22322846,Pacific Asia,Guntur,India,South Asia,Andhra Pradesh,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,2016-01-05,07:00:00,2016-01-10,07:00:00,5,Delayed,16.3008,80.4428,13155.36193356904,1.0,13155.3619,4,9
2,4,Advance shipping,0,Virginia Beach,EE. UU.,23454.0,36.85002136,-76.03000641,Pacific Asia,Bhopal,India,South Asia,Madhya Pradesh,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-02-24,23:24:00,2016-02-26,23:24:00,2,On time,23.2599,77.4126,12774.413562401738,1.0,12774.4136,3,5
3,4,Advance shipping,0,Newark,EE. UU.,7104.0,40.75481033,-74.1746521,Pacific Asia,Pune,India,South Asia,Maharashtra,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2015-11-20,04:58:00,2015-11-23,04:58:00,3,On time,18.5203,73.8567,12643.09174032878,1.0,12643.0917,3,6
3,4,Advance shipping,0,Quincy,EE. UU.,2169.0,42.23906326,-71.00604248,Pacific Asia,Pune,India,South Asia,Maharashtra,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2015-11-29,13:11:00,2015-12-02,13:11:00,3,On time,18.5203,73.8567,12357.577329531732,1.0,12357.5773,3,6
3,4,Advance shipping,0,Jonesboro,EE. UU.,72401.0,35.82094193,-90.63130951,Pacific Asia,Ajmer,India,South Asia,Rajastán,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2015-12-18,05:38:00,2015-12-21,05:38:00,3,On time,26.4499,74.6399,12920.362742972444,1.0,12920.3627,4,7
5,4,Late delivery,1,Dallas,EE. UU.,75240.0,32.93148804,-96.81433868,Pacific Asia,Jammu,India,South Asia,Jammu y Cachemira,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-03-04,11:39:00,2016-03-09,11:39:00,5,Delayed,32.73,74.87,12662.05009440471,1.0,12662.0501,3,8
4,4,Shipping on time,0,Brooklyn,EE. UU.,11203.0,40.65559006,-73.9330368,Pacific Asia,Meerut,India,South Asia,Uttar Pradesh,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-01-24,09:37:00,2016-01-28,09:37:00,4,Delayed,28.98,77.71,11738.452067692322,1.0,11738.4521,3,7
2,4,Advance shipping,0,Brownsville,EE. UU.,78520.0,25.90687752,-97.49913788,Pacific Asia,Korba,India,South Asia,Chhattisgarh,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-01-08,07:32:00,2016-01-10,07:32:00,2,On time,22.3458,82.6963,14649.592529371015,1.0,14649.5925,4,6
5,4,Late delivery,1,Chicago,EE. UU.,60619.0,41.90987396,-87.73109436,Pacific Asia,Hyderabad,India,South Asia,Telangana,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2015-10-30,05:10:00,2015-11-04,05:10:00,5,Delayed,17.3617,78.4747,13273.601619873798,1.0,13273.6016,4,9
5,4,Late delivery,1,Chicago,EE. UU.,60619.0,41.90987396,-87.73109436,Pacific Asia,Hyderabad,India,South Asia,Telangana,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2015-10-30,05:10:00,2015-11-04,05:10:00,5,Delayed,17.3617,78.4747,13273.601619873798,1.0,13273.6016,4,9
2,4,Advance shipping,0,Troy,EE. UU.,48098.0,42.5804596,-83.15601349,Pacific Asia,Thiruvananthapuram,India,South Asia,Kerala,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-01-12,13:08:00,2016-01-14,13:08:00,2,On time,8.5241,76.9366,13983.842769029408,1.0,13983.8428,4,6
6,4,Late delivery,1,Brooklyn,EE. UU.,11221.0,40.67355347,-73.94458771,Pacific Asia,Bhiwandi,India,South Asia,Maharashtra,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class,2016-01-06,00:53:00,2016-01-12,00:53:00,6,Delayed,19.2967,73.0631,12525.53668144861,1.0,12525.5367,3,9
5,4,Late delivery,1,Pacoima,EE. UU.,91331.0,34.26102829,-118.4290619,Pacific Asia,Delhi,India,South Asia,Delhi,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-02-03,08:12:00,2016-02-08,08:12:00,5,Delayed,28.61,77.23,12832.813554906374,1.0,12832.8136,3,8
6,4,Late delivery,1,North Hollywood,EE. UU.,91605.0,34.16981888,-118.3789902,Pacific Asia,Raipur,India,South Asia,Chhattisgarh,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-03-02,12:43:00,2016-03-08,12:43:00,6,Delayed,21.2444,81.6306,13499.658131652286,1.0,13499.6581,4,10
6,4,Late delivery,1,North Hollywood,EE. UU.,91605.0,34.16981888,-118.3789902,Pacific Asia,Raipur,India,South Asia,Chhattisgarh,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-03-02,12:43:00,2016-03-08,12:43:00,6,Delayed,26.05,74.02,13192.397147976671,1.0,13192.3971,4,10
6,4,Late delivery,1,North Hollywood,EE. UU.,91605.0,34.16981888,-118.3789902,Pacific Asia,Raipur,India,South Asia,Chhattisgarh,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-03-02,12:43:00,2016-03-08,12:43:00,6,Delayed,25.4226,86.8498,12873.811398600716,1.0,12873.8114,3,9
3,4,Advance shipping,0,Moline,EE. UU.,61265.0,41.49992752,-90.51541138,Pacific Asia,Malegaon,India,South Asia,Maharashtra,COMPLETE,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,Standard Class,2016-01-11,07:42:00,2016-01-14,07:42:00,3,On time,20.55,74.55,12945.774429994624,1.0,12945.7744,4,7
5,4,Late delivery,1,Long Beach,EE. UU.,90805.0,33.56687927,-117.7633209,Pacific Asia,Ulhasnagar,India,South Asia,Maharashtra,ON_HOLD,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,2016-02-29,14:49:00,2016-03-05,14:49:00,5,Delayed,19.22,73.15,14032.37647785236,1.0,14032.3765,4,9
5,4,Late delivery,1,Long Beach,EE. UU.,90805.0,33.56687927,-117.7633209,Pacific Asia,Ulhasnagar,India,South Asia,Maharashtra,ON_HOLD,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,2016-02-29,14:49:00,2016-03-05,14:49:00,5,Delayed,19.22,73.15,14032.37647785236,1.0,14032.3765,4,9
5,4,Late delivery,1,Cordova,EE. UU.,38018.0,35.15819168,-89.78479767,Pacific Asia,Jabalpur,India,South Asia,Madhya Pradesh,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,2016-01-20,06:07:00,2016-01-25,06:07:00,5,Delayed,23.1667,79.9333,13439.684206961738,1.0,13439.6842,4,9
3,4,Advance shipping,0,Cerritos,EE. UU.,90703.0,33.80993271,-118.0119705,Pacific Asia,Delhi,India,South Asia,Delhi,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,2015-11-02,14:48:00,2015-11-05,14:48:00,3,On time,28.61,77.23,12891.22777124748,1.0,12891.2278,3,6
3,4,Advance shipping,0,Huntington Beach,EE. UU.,92647.0,33.68220139,-117.9953384,Pacific Asia,Agra,India,South Asia,Uttar Pradesh,ON_HOLD,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-01-09,15:25:00,2016-01-12,15:25:00,3,On time,27.18,78.02,13039.80914819344,1.0,13039.8091,4,7
5,4,Late delivery,1,Mesa,EE. UU.,85204.0,33.41001129,-111.7717972,Pacific Asia,Coimbatore,India,South Asia,Tamil Nadu,ON_HOLD,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-01-08,06:50:00,2016-01-13,06:50:00,5,Delayed,11.0167,76.9556,14989.301537149677,1.0,14989.3015,4,9
2,4,Advance shipping,0,Goose Creek,EE. UU.,29445.0,32.98229599,-80.03636932,Pacific Asia,Nagpur,India,South Asia,Maharashtra,ON_HOLD,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-01-19,01:02:00,2016-01-21,01:02:00,2,On time,21.1497,79.0806,13600.466309992247,1.0,13600.4663,4,6
4,4,Shipping canceled,0,Bridgeton,EE. UU.,8302.0,39.42603684,-75.23985291,Pacific Asia,Kochi,India,South Asia,Kerala,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2016-01-07,09:27:00,2016-01-11,09:27:00,4,Delayed,9.9312,76.2673,13788.083824683034,1.0,13788.0838,4,8
4,4,Shipping on time,0,Carmichael,EE. UU.,95608.0,38.63631058,-121.3210526,Pacific Asia,Lucknow,India,South Asia,Uttar Pradesh,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2015-11-25,21:57:00,2015-11-29,21:57:00,4,Delayed,26.85,80.95,12373.742921013329,1.0,12373.7429,3,7
4,4,Shipping on time,0,Austin,EE. UU.,78704.0,30.23604584,-97.79588318,Pacific Asia,Ranchi,India,South Asia,Jharkhand,PROCESSING,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,Standard Class,2015-10-31,00:06:00,2015-11-04,00:06:00,4,Delayed,23.36,85.33,14046.142222544093,1.0,14046.1422,4,8
4,4,Shipping on time,0,Austin,EE. UU.,78704.0,30.23604584,-97.79588318,Pacific Asia,Ranchi,India,South Asia,Jharkhand,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,2015-10-31,00:06:00,2015-11-04,00:06:00,4,Delayed,23.36,85.33,14046.142222544093,1.0,14046.1422,4,8
6,4,Late delivery,1,West Covina,EE. UU.,91790.0,34.0700798,-117.9371948,Pacific Asia,Gorakhpur,India,South Asia,Haryana,PROCESSING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class,2016-03-03,06:14:00,2016-03-09,06:14:00,6,Delayed,26.7637,83.4039,12886.275548888076,1.0,12886.2755,3,9
6,4,Late delivery,1,West Covina,EE. UU.,91790.0,34.0700798,-117.9371948,Pacific Asia,Gorakhpur,India,South Asia,Haryana,PROCESSING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class,2016-03-03,06:14:00,2016-03-09,06:14:00,6,Delayed,29.4467,75.6724,12808.967780408078,1.0,12808.9678,3,9
2,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.26157761,-66.37051392,Pacific Asia,Aligarh,India,South Asia,Uttar Pradesh,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,2015-12-27,08:15:00,2015-12-29,08:15:00,2,On time,27.88,78.08,13614.767138486211,1.0,13614.7671,4,6
2,4,Advance shipping,0,Caguas,Puerto Rico,725.0,18.25411797,-66.37049866,Pacific Asia,Parbhani,India,South Asia,Maharashtra,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,2016-02-12,13:37:00,2016-02-14,13:37:00,2,On time,19.27,76.78,14219.484095950898,1.0,14219.4841,4,6
